"","value","species_id","citation_id","site_id","treatment","trait_id","variable_id"
"43",15.3,49953,1000000071,2000000002,2000000012,NA,15
"44",15.7,1000011255,1000000071,2000000002,2000000012,NA,15
"45",14.1,49993,1000000071,2000000002,2000000012,NA,15
"46",16.1,50567,1000000071,2000000002,2000000012,NA,15
"47",10.47128548,3418,1000000121,1000025742,2000000012,NA,15
"48",3.801893963,50136,1000000075,1000025743,2000000012,NA,15
"49",6.27335696,40294,1000000123,1000026737,2000000012,NA,15
"50",10.83926914,49943,1000000078,2000000002,2000000012,NA,15
"51",15.31087462,227,1000000060,1000005005,2000000012,NA,15
"52",7.762471166,50836,1000000061,1000005005,2000000012,NA,15
"53",10.83926914,49943,1000000079,2000000002,2000000012,NA,15
"54",9.66050879,50567,1000000124,2000000002,2000000012,NA,15
"55",9.66050879,50567,1000000126,2000000002,2000000012,NA,15
"56",8.511380382,50786,1000000126,1000005010,2000000012,NA,15
"57",6.002,49981,1000000127,1000025739,2000000012,NA,15
"58",7.45,49981,1000000127,1000025739,2000000012,NA,15
"59",7.86,49981,1000000127,1000025739,2000000012,NA,15
"60",6.002,1000020901,1000000127,1000025739,2000000012,NA,15
"61",7.452,1000020901,1000000127,1000025739,2000000012,NA,15
"62",7.865,1000020901,1000000127,1000025739,2000000012,NA,15
"63",10.123,1000020929,1000000127,1000025739,2000000012,NA,15
"64",7.467,1000005697,1000000127,1000025739,2000000012,NA,15
"65",8.108,1000005697,1000000127,1000025739,2000000012,NA,15
"66",8.105,1000005697,1000000127,1000025739,2000000012,NA,15
"67",10.016,622,1000000127,1000025739,2000000012,NA,15
"68",9.92,1000020937,1000000127,1000025739,2000000012,NA,15
"69",5.747,50863,1000000127,1000025739,2000000012,NA,15
"70",7.2,50863,1000000127,1000025739,2000000012,NA,15
"71",6.15,50863,1000000127,1000025739,2000000012,NA,15
"72",6.918309709,50069,1000000130,1000025744,2000000012,NA,15
"73",26.91534804,50163,1000000130,1000025744,2000000012,NA,15
"74",23.98832919,49882,1000000130,1000025744,2000000012,NA,15
"75",6.760829754,13503,1000000130,1000025744,2000000012,NA,15
"76",15.13561248,25660,1000000130,1000025744,2000000012,NA,15
"77",5.555,1000013036,1000000134,1000025739,2000000012,NA,15
"78",5,1000013036,1000000134,1000025739,2000000012,NA,15
"79",5.405,1000013036,1000000134,1000025739,2000000012,NA,15
"80",7.413102413,36558,1000000084,1000026724,2000000012,NA,15
"81",10.27,30111,1000000136,1000005005,2000000012,NA,15
"82",15.2912,49937,1000000067,1000026725,2000000012,NA,15
"83",26.769148,1000003773,1000000067,1000026725,2000000012,NA,15
"84",36.78721,1000004822,1000000067,1000026725,2000000012,NA,15
"85",21.091442,1000005068,1000000067,1000026725,2000000012,NA,15
"86",18.856968,31837,1000000067,1000026725,2000000012,NA,15
"87",16.345402,1000005920,1000000067,1000026725,2000000012,NA,15
"88",19.40248,704,1000000067,1000026725,2000000012,NA,15
"89",19.5426,50567,1000000067,1000026725,2000000012,NA,15
"90",15.231692,50624,1000000067,1000026725,2000000012,NA,15
"91",44.52742,1000013190,1000000067,1000026725,2000000012,NA,15
"92",22.059242,1000014401,1000000067,1000026725,2000000012,NA,15
"93",22.878338,1000015206,1000000067,1000026725,2000000012,NA,15
"94",23.18995,1000015453,1000000067,1000026725,2000000012,NA,15
"95",23.388837,51088,1000000067,1000026725,2000000012,NA,15
"96",14.590266,51093,1000000067,1000026725,2000000012,NA,15
"97",14.225738,49953,1000000066,2000000003,2000000012,NA,15
"98",10.02136,30553,1000000066,2000000003,2000000012,NA,15
"99",20.685776,15822,1000000066,2000000003,2000000012,NA,15
"100",18.1148,50648,1000000066,2000000003,2000000012,NA,15
"101",13.902812,24509,1000000066,2000000003,2000000012,NA,15
"102",15.83768,1000011418,1000000066,2000000003,2000000012,NA,15
"103",11.547208,1000011665,1000000066,2000000003,2000000012,NA,15
"104",16.1094,50962,1000000066,2000000003,2000000012,NA,15
"105",10.957978,50999,1000000066,2000000003,2000000012,NA,15
"106",11.745478,1000014356,1000000066,2000000003,2000000012,NA,15
"107",10.12885,25996,1000000066,2000000003,2000000012,NA,15
