"","value","species_id","citation_id","site_id","treatment","trait_id","variable_id"
"58",0.61,746,1000000073,1000025741,2000000012,NA,1000000055
"59",0.61,48766,1000000121,1000025742,2000000012,NA,1000000055
"60",0.428666667,44340,1000000121,1000025742,2000000012,NA,1000000055
"61",0.476875,33546,1000000121,1000025742,2000000012,NA,1000000055
"62",0.345333333,3418,1000000121,1000025742,2000000012,NA,1000000055
"63",0.7,1000001917,1000000076,1000000346,2000000012,NA,1000000055
"64",0.56,46256,1000000076,1000000346,2000000012,NA,1000000055
"65",0.31,1000020919,1000000076,1000000346,2000000012,NA,1000000055
"66",0.59,380,1000000076,1000000346,2000000012,NA,1000000055
"67",0.475,5467,1000000076,1000000346,2000000012,NA,1000000055
"68",0.47,1000020930,1000000076,1000000346,2000000012,NA,1000000055
"69",0.605,1000006740,1000000076,1000000346,2000000012,NA,1000000055
"70",0.725,1000011797,1000000076,1000000346,2000000012,NA,1000000055
"71",0.625,1000020940,1000000076,1000000346,2000000012,NA,1000000055
"72",0.39,24450,1000000076,1000000346,2000000012,NA,1000000055
"73",0.454669,1000004518,1000000123,1000026735,2000000012,NA,1000000055
"74",0.554086,1000020925,1000000123,1000026739,2000000012,NA,1000000055
"75",0.415,40294,1000000123,1000026737,2000000012,NA,1000000055
"76",0.627626,1000020946,1000000123,1000026732,2000000012,NA,1000000055
"77",0.574514,1000020972,1000000123,1000026733,2000000012,NA,1000000055
"78",0.408366,1000020974,1000000123,1000026718,2000000012,NA,1000000055
"79",0.53,1000020880,1000000101,1000025739,2000000012,NA,1000000055
"80",0.56,1000020868,1000000101,1000025739,2000000012,NA,1000000055
"81",0.72,1000020879,1000000101,1000025739,2000000012,NA,1000000055
"82",0.74,1000008327,1000000101,1000025739,2000000012,NA,1000000055
"83",0.62,1000020881,1000000101,1000025739,2000000012,NA,1000000055
"84",0.52,1000009201,1000000101,1000025739,2000000012,NA,1000000055
"85",0.49,1000020874,1000000101,1000025739,2000000012,NA,1000000055
"86",0.54,1000020875,1000000101,1000025739,2000000012,NA,1000000055
"87",0.38,1000020876,1000000101,1000025739,2000000012,NA,1000000055
"88",0.48,1000020877,1000000101,1000025739,2000000012,NA,1000000055
"89",0.43,49943,1000000078,2000000002,2000000012,NA,1000000055
"90",0.305,227,1000000060,1000005005,2000000012,NA,1000000055
"91",0.53,46649,1000000060,1000005005,2000000012,NA,1000000055
"92",0.520307692,380,1000000060,1000005005,2000000012,NA,1000000055
"93",0.4,33851,1000000060,1000005005,2000000012,NA,1000000055
"94",0.413571429,50795,1000000060,1000005005,2000000012,NA,1000000055
"95",0.19,25655,1000000061,1000005005,2000000012,NA,1000000055
"96",0.25,50836,1000000061,1000005005,2000000012,NA,1000000055
"97",0.39,49943,1000000079,2000000002,2000000012,NA,1000000055
"98",0.52,380,1000000079,2000000002,2000000012,NA,1000000055
"99",0.29,1000005277,1000000079,2000000002,2000000012,NA,1000000055
"100",0.28,51206,1000000079,2000000002,2000000012,NA,1000000055
"101",0.655,28944,1000000124,2000000002,2000000012,NA,1000000055
"102",0.376555556,1000005277,1000000124,2000000002,2000000012,NA,1000000055
"103",0.417,50567,1000000124,2000000002,2000000012,NA,1000000055
"104",0.872933333,43171,1000000124,2000000002,2000000012,NA,1000000055
"105",0.452333333,1000011665,1000000124,2000000002,2000000012,NA,1000000055
"106",0.521,50999,1000000124,2000000002,2000000012,NA,1000000055
"107",0.457,1000014356,1000000124,2000000002,2000000012,NA,1000000055
"108",0.424,1000014798,1000000124,2000000002,2000000012,NA,1000000055
"109",0.410166667,1000015271,1000000124,2000000002,2000000012,NA,1000000055
"110",0.48,1000020907,1000000125,1000000346,2000000012,NA,1000000055
"111",0.56,1000020909,1000000125,1000000346,2000000012,NA,1000000055
"112",0.4,1000020912,1000000125,1000000346,2000000012,NA,1000000055
"113",0.4,1000020913,1000000125,1000000346,2000000012,NA,1000000055
"114",0.85,1000001917,1000000125,1000000346,2000000012,NA,1000000055
"115",0.71,1000020914,1000000125,1000000346,2000000012,NA,1000000055
"116",0.63,380,1000000125,1000000346,2000000012,NA,1000000055
"117",0.54,1000020920,1000000125,1000000346,2000000012,NA,1000000055
"118",1.06,1000020926,1000000125,1000000346,2000000012,NA,1000000055
"119",0.64,605,1000000125,1000000346,2000000012,NA,1000000055
"120",0.55,1000020930,1000000125,1000000346,2000000012,NA,1000000055
"121",0.73,1000020898,1000000125,1000000346,2000000012,NA,1000000055
"122",0.7,1000000969,1000000126,1000005010,2000000012,NA,1000000055
"123",0.61,28944,1000000126,2000000002,2000000012,NA,1000000055
"124",0.47,380,1000000126,2000000002,2000000012,NA,1000000055
"125",0.53,1000020956,1000000126,1000005010,2000000012,NA,1000000055
"126",0.34,1000005277,1000000126,2000000002,2000000012,NA,1000000055
"127",0.42,1000005776,1000000126,1000005010,2000000012,NA,1000000055
"128",0.58,1000006376,1000000126,1000005010,2000000012,NA,1000000055
"129",0.33,50567,1000000126,2000000002,2000000012,NA,1000000055
"130",0.61,43171,1000000126,1000005010,2000000012,NA,1000000055
"131",0.48,1000007859,1000000126,1000005010,2000000012,NA,1000000055
"132",0.5,1000008488,1000000126,1000005010,2000000012,NA,1000000055
"133",0.55,1000020884,1000000126,1000005010,2000000012,NA,1000000055
"134",0.58,1000009467,1000000126,1000005010,2000000012,NA,1000000055
"135",0.43,50786,1000000126,1000005010,2000000012,NA,1000000055
"136",0.45,1000011418,1000000126,1000005010,2000000012,NA,1000000055
"137",0.41,50962,1000000126,1000005010,2000000012,NA,1000000055
"138",0.43,1000014356,1000000126,1000005010,2000000012,NA,1000000055
"139",0.57,1000014798,1000000126,1000005010,2000000012,NA,1000000055
"140",0.5,25996,1000000126,1000005010,2000000012,NA,1000000055
"141",0.35,1000015271,1000000126,1000005010,2000000012,NA,1000000055
"142",0.6,49981,1000000127,1000025739,2000000012,NA,1000000055
"143",0.545,49981,1000000127,1000025739,2000000012,NA,1000000055
"144",0.497,49981,1000000127,1000025739,2000000012,NA,1000000055
"145",0.6,1000020901,1000000127,1000025739,2000000012,NA,1000000055
"146",0.54,1000020901,1000000127,1000025739,2000000012,NA,1000000055
"147",0.497,1000020901,1000000127,1000025739,2000000012,NA,1000000055
"148",0.46,1000020929,1000000127,1000025739,2000000012,NA,1000000055
"149",0.498,1000005697,1000000127,1000025739,2000000012,NA,1000000055
"150",0.496,1000005697,1000000127,1000025739,2000000012,NA,1000000055
"151",0.497,1000005697,1000000127,1000025739,2000000012,NA,1000000055
"152",0.467,622,1000000127,1000025739,2000000012,NA,1000000055
"153",0.44,1000020937,1000000127,1000025739,2000000012,NA,1000000055
"154",0.606,50863,1000000127,1000025739,2000000012,NA,1000000055
"155",0.52,50863,1000000127,1000025739,2000000012,NA,1000000055
"156",0.57,50863,1000000127,1000025739,2000000012,NA,1000000055
"157",0.39,1000003910,1000000128,1000026738,2000000012,NA,1000000055
"158",0.88,13503,1000000130,1000025744,2000000012,NA,1000000055
"159",0.6835,25660,1000000130,1000025744,2000000012,NA,1000000055
"160",0.897714286,1196,1000000081,1000026717,2000000012,NA,1000000055
"161",0.82,10766,1000000081,1000005005,2000000012,NA,1000000055
"162",0.95,45817,1000000063,1000026717,2000000012,NA,1000000055
"163",0.5005,1000020957,1000000063,1000026718,2000000012,NA,1000000055
"164",0.65,1000020932,1000000063,1000026721,2000000012,NA,1000000055
"165",0.82,1000002292,1000000131,1000005005,2000000012,NA,1000000055
"166",0.4559375,51206,1000000132,1000005005,2000000012,NA,1000000055
"167",0.383333333,1000020947,1000000133,1000026729,2000000012,NA,1000000055
"168",0.63,1000020908,1000000133,1000026728,2000000012,NA,1000000055
"169",0.33,1000020949,1000000133,1000026729,2000000012,NA,1000000055
"170",0.815,1000020951,1000000133,1000026729,2000000012,NA,1000000055
"171",0.54,1000020952,1000000133,1000026728,2000000012,NA,1000000055
"172",0.595,1000020924,1000000133,1000026729,2000000012,NA,1000000055
"173",0.65,1000020953,1000000133,1000026728,2000000012,NA,1000000055
"174",0.7,1000020954,1000000133,1000026728,2000000012,NA,1000000055
"175",0.68,40969,1000000133,1000026728,2000000012,NA,1000000055
"176",0.65,1000020955,1000000133,1000026728,2000000012,NA,1000000055
"177",0.87,1000020894,1000000133,1000026729,2000000012,NA,1000000055
"178",0.53,1000020958,1000000133,1000026728,2000000012,NA,1000000055
"179",0.93,1000020959,1000000133,1000026729,2000000012,NA,1000000055
"180",0.54,1000020960,1000000133,1000026728,2000000012,NA,1000000055
"181",0.7102,21315,1000000133,1000026729,2000000012,NA,1000000055
"182",0.633333333,1000020962,1000000133,1000026728,2000000012,NA,1000000055
"183",0.48,1000020885,1000000133,1000026728,2000000012,NA,1000000055
"184",0.426666667,1000020886,1000000133,1000026728,2000000012,NA,1000000055
"185",0.43,1000020966,1000000133,1000026728,2000000012,NA,1000000055
"186",0.51,1000020967,1000000133,1000026729,2000000012,NA,1000000055
"187",0.61,1000020968,1000000133,1000026729,2000000012,NA,1000000055
"188",0.77,1000020900,1000000133,1000026729,2000000012,NA,1000000055
"189",0.65,1000013036,1000000134,1000025739,2000000012,NA,1000000055
"190",0.67,1000013036,1000000134,1000025739,2000000012,NA,1000000055
"191",0.59,1000013036,1000000134,1000025739,2000000012,NA,1000000055
"192",0.56,14893,1000000135,1000026724,2000000012,NA,1000000055
"193",0.51,19251,1000000135,1000026724,2000000012,NA,1000000055
"194",0.52,1000020943,1000000135,1000026724,2000000012,NA,1000000055
"195",0.6,1000020906,1000000084,1000026724,2000000012,NA,1000000055
"196",0.42,19215,1000000084,1000026724,2000000012,NA,1000000055
"197",0.44,19251,1000000084,1000026724,2000000012,NA,1000000055
"198",0.44,22718,1000000084,1000026724,2000000012,NA,1000000055
"199",0.47,1000020950,1000000084,1000026724,2000000012,NA,1000000055
"200",0.62,1000020915,1000000084,1000026724,2000000012,NA,1000000055
"201",0.61,1000020917,1000000084,1000026724,2000000012,NA,1000000055
"202",0.71,1000020918,1000000084,1000026724,2000000012,NA,1000000055
"203",0.63,1000020923,1000000084,1000026724,2000000012,NA,1000000055
"204",0.61,1000007008,1000000084,1000026724,2000000012,NA,1000000055
"205",0.69,1000020933,1000000084,1000026724,2000000012,NA,1000000055
"206",0.53,1000020897,1000000084,1000026724,2000000012,NA,1000000055
"207",0.63,1000020935,1000000084,1000026724,2000000012,NA,1000000055
"208",0.72,1000020964,1000000084,1000026724,2000000012,NA,1000000055
"209",0.61,36558,1000000084,1000026724,2000000012,NA,1000000055
"210",0.64,1000020899,1000000084,1000026724,2000000012,NA,1000000055
"211",0.53,1000020943,1000000084,1000026724,2000000012,NA,1000000055
"212",0.58,1000020945,1000000084,1000026724,2000000012,NA,1000000055
"213",0.520307692,380,1000000068,1000005005,2000000012,NA,1000000055
"214",0.4,33851,1000000068,1000005005,2000000012,NA,1000000055
"215",0.51,30111,1000000136,1000005005,2000000012,NA,1000000055
"216",0.57106,49937,1000000067,1000026725,2000000012,NA,1000000055
"217",0.44668,1000003773,1000000067,1000026725,2000000012,NA,1000000055
"218",0.30128,1000004822,1000000067,1000026725,2000000012,NA,1000000055
"219",0.47282,1000005068,1000000067,1000026725,2000000012,NA,1000000055
"220",0.5132833,31837,1000000067,1000026725,2000000012,NA,1000000055
"221",0.39436,1000005920,1000000067,1000026725,2000000012,NA,1000000055
"222",0.45516,704,1000000067,1000026725,2000000012,NA,1000000055
"223",0.4074,50567,1000000067,1000026725,2000000012,NA,1000000055
"224",0.58236,50624,1000000067,1000026725,2000000012,NA,1000000055
"225",0.4301167,1000013190,1000000067,1000026725,2000000012,NA,1000000055
"226",0.56028,1000014401,1000000067,1000026725,2000000012,NA,1000000055
"227",0.3847167,1000015206,1000000067,1000026725,2000000012,NA,1000000055
"228",0.41306,1000015453,1000000067,1000026725,2000000012,NA,1000000055
"229",0.4267,51088,1000000067,1000026725,2000000012,NA,1000000055
"230",0.55888,51093,1000000067,1000026725,2000000012,NA,1000000055
"231",0.35238,49953,1000000066,2000000003,2000000012,NA,1000000055
"232",0.53688,30553,1000000066,2000000003,2000000012,NA,1000000055
"233",0.28148,15822,1000000066,2000000003,2000000012,NA,1000000055
"234",0.26522,50648,1000000066,2000000003,2000000012,NA,1000000055
"235",0.34366,24509,1000000066,2000000003,2000000012,NA,1000000055
"236",0.3469,1000011418,1000000066,2000000003,2000000012,NA,1000000055
"237",0.50214,1000011665,1000000066,2000000003,2000000012,NA,1000000055
"238",0.38282,50962,1000000066,2000000003,2000000012,NA,1000000055
"239",0.58934,50999,1000000066,2000000003,2000000012,NA,1000000055
"240",0.55584,1000014356,1000000066,2000000003,2000000012,NA,1000000055
"241",0.4869,25996,1000000066,2000000003,2000000012,NA,1000000055
