"","value","species_id","citation_id","site_id","treatment","trait_id","variable_id"
"121",22.13,1000021034,1000000174,1000026751,2000000012,NA,1000000292
"122",18.65,1000021034,1000000174,1000026751,2000000012,NA,1000000292
"123",14.69,1000021034,1000000174,1000026751,2000000012,NA,1000000292
"124",27.94,1000021034,1000000174,1000026751,2000000012,NA,1000000292
"125",35.75,1000021020,1000000174,1000026751,2000000012,NA,1000000292
"126",37.7,1000021020,1000000174,1000026751,2000000012,NA,1000000292
"127",18.53,1000021020,1000000174,1000026751,2000000012,NA,1000000292
"128",24.97,1000021020,1000000174,1000026751,2000000012,NA,1000000292
"129",35.5,1000021024,1000000174,1000026751,2000000012,NA,1000000292
"130",28.2,1000021024,1000000174,1000026751,2000000012,NA,1000000292
"131",29.99,1000021024,1000000174,1000026751,2000000012,NA,1000000292
"132",33.95,1000021024,1000000174,1000026751,2000000012,NA,1000000292
"133",24.54,1000021014,1000000174,1000026751,2000000012,NA,1000000292
"134",21.41,1000021014,1000000174,1000026751,2000000012,NA,1000000292
"135",32.68,1000021014,1000000174,1000026751,2000000012,NA,1000000292
"136",26.03,1000021014,1000000174,1000026751,2000000012,NA,1000000292
"137",28.53,1000021014,1000000174,1000026751,2000000012,NA,1000000292
"138",34.56,1000021031,1000000174,1000026751,2000000012,NA,1000000292
"139",25.95,1000021031,1000000174,1000026751,2000000012,NA,1000000292
"140",29.58,1000021031,1000000174,1000026751,2000000012,NA,1000000292
"141",32.36,1000021031,1000000174,1000026751,2000000012,NA,1000000292
"142",11.75,1000021022,1000000174,1000026751,2000000012,NA,1000000292
"143",15.85,1000021022,1000000174,1000026751,2000000012,NA,1000000292
"144",13.82,1000021022,1000000174,1000026751,2000000012,NA,1000000292
"145",15.46,1000021022,1000000174,1000026751,2000000012,NA,1000000292
"146",30.06,1000021030,1000000174,1000026751,2000000012,NA,1000000292
"147",26.06,1000021030,1000000174,1000026751,2000000012,NA,1000000292
"148",29.01,1000021030,1000000174,1000026751,2000000012,NA,1000000292
"149",36.79,1000021030,1000000174,1000026751,2000000012,NA,1000000292
