"","value","species_id","citation_id","site_id","treatment","trait_id","variable_id"
"43",0.157516429,25655,1000000061,1000005005,2000000012,NA,1000000055
"44",0.211666667,50836,1000000061,1000005005,2000000012,NA,1000000055
"45",0.585142857,1,1000000148,1000026746,2000000012,NA,1000000055
"46",0.32,1000000741,1000000148,1000026746,2000000012,NA,1000000055
"47",0.792,1000000971,1000000148,1000026746,2000000012,NA,1000000055
"48",1.053666667,201,1000000148,1000026746,2000000012,NA,1000000055
"49",0.825142857,1000001679,1000000148,1000026746,2000000012,NA,1000000055
"50",0.5638125,1000002189,1000000148,1000026746,2000000012,NA,1000000055
"51",0.653571429,1000002221,1000000148,1000026746,2000000012,NA,1000000055
"52",0.82,10766,1000000148,1000026746,2000000012,NA,1000000055
"53",0.6714,1000002737,1000000148,1000026746,2000000012,NA,1000000055
"54",0.54325,1000003330,1000000148,1000026746,2000000012,NA,1000000055
"55",0.409,1000003470,1000000148,1000026746,2000000012,NA,1000000055
"56",0.77,1000003546,1000000148,1000026746,2000000012,NA,1000000055
"57",0.77,1000003549,1000000148,1000026746,2000000012,NA,1000000055
"58",0.505,1000003597,1000000148,1000026746,2000000012,NA,1000000055
"59",0.628,1000003899,1000000148,1000026746,2000000012,NA,1000000055
"60",0.5912,444,1000000148,1000026746,2000000012,NA,1000000055
"61",0.73,1000004345,1000000148,1000026746,2000000012,NA,1000000055
"62",0.736666667,1000004540,1000000148,1000026746,2000000012,NA,1000000055
"63",0.704,1000004770,1000000148,1000026746,2000000012,NA,1000000055
"64",0.852083333,1000004917,1000000148,1000026746,2000000012,NA,1000000055
"65",0.876,1000004923,1000000148,1000026746,2000000012,NA,1000000055
"66",0.87,1000005867,1000000148,1000026746,2000000012,NA,1000000055
"67",0.716,1000005909,1000000148,1000026746,2000000012,NA,1000000055
"68",0.925,1000006310,1000000148,1000026746,2000000012,NA,1000000055
"69",0.79235,27020,1000000148,1000026746,2000000012,NA,1000000055
"70",0.572,1000006766,1000000148,1000026746,2000000012,NA,1000000055
"71",0.86,1000007108,1000000148,1000026746,2000000012,NA,1000000055
"72",0.802,1000007111,1000000148,1000026746,2000000012,NA,1000000055
"73",0.8874,1000007174,1000000148,1000026746,2000000012,NA,1000000055
"74",0.88,1000007185,1000000148,1000026746,2000000012,NA,1000000055
"75",0.88,1000007250,1000000148,1000026746,2000000012,NA,1000000055
"76",0.7475,1000007307,1000000148,1000026746,2000000012,NA,1000000055
"77",0.921363636,1000007817,1000000148,1000026746,2000000012,NA,1000000055
"78",0.786714286,1000008805,1000000148,1000026746,2000000012,NA,1000000055
"79",0.62,1000009318,1000000148,1000026746,2000000012,NA,1000000055
"80",0.519,1000009515,1000000148,1000026746,2000000012,NA,1000000055
"81",0.56,1000010468,1000000148,1000026746,2000000012,NA,1000000055
"82",0.395,1000011440,1000000148,1000026746,2000000012,NA,1000000055
"83",0.942333333,1000011467,1000000148,1000026746,2000000012,NA,1000000055
"84",0.964,1000011485,1000000148,1000026746,2000000012,NA,1000000055
"85",0.57,1000011663,1000000148,1000026746,2000000012,NA,1000000055
"86",0.5575,1000011681,1000000148,1000026746,2000000012,NA,1000000055
"87",0.685,1000011686,1000000148,1000026746,2000000012,NA,1000000055
"88",0.5796,1000012115,1000000148,1000026746,2000000012,NA,1000000055
"89",0.8165,1000014329,1000000148,1000026746,2000000012,NA,1000000055
"90",0.7205,1000014363,1000000148,1000026746,2000000012,NA,1000000055
"91",0.47,1000014519,1000000148,1000026746,2000000012,NA,1000000055
"92",0.605,1000014967,1000000148,1000026746,2000000012,NA,1000000055
"93",0.57,1000015035,1000000148,1000026746,2000000012,NA,1000000055
"94",0.470125,1000015187,1000000148,1000026746,2000000012,NA,1000000055
"95",0.793625,1000015307,1000000148,1000026746,2000000012,NA,1000000055
"96",0.384560171,49943,1000000149,1000026725,2000000012,NA,1000000055
"97",0.541821562,50624,1000000149,1000026725,2000000012,NA,1000000055
"98",0.74,1000000969,1000000102,2000000003,2000000012,NA,1000000055
"99",0.66,28944,1000000102,2000000002,2000000012,NA,1000000055
"100",0.4,1000005277,1000000102,2000000002,2000000012,NA,1000000055
"101",0.67,43171,1000000102,2000000003,2000000012,NA,1000000055
"102",0.62,1000011665,1000000102,2000000003,2000000012,NA,1000000055
"103",0.64,50999,1000000102,2000000003,2000000012,NA,1000000055
"104",0.5,1000014356,1000000102,2000000003,2000000012,NA,1000000055
"105",0.57,1000014798,1000000102,2000000003,2000000012,NA,1000000055
"106",0.56,1000015271,1000000102,2000000003,2000000012,NA,1000000055
"107",0.62,363,1000000150,1000026740,2000000012,NA,1000000055
"108",0.867692308,49993,1000000151,1000026743,2000000012,NA,1000000055
"109",0.305,227,1000000151,1000026743,2000000012,NA,1000000055
"110",0.71225,39891,1000000151,1000026743,2000000012,NA,1000000055
"111",1.043333333,36729,1000000151,1000026743,2000000012,NA,1000000055
"112",0.78,1000001875,1000000162,1000026748,2000000012,NA,1000000055
"113",0.75,1000020994,1000000162,1000026748,2000000012,NA,1000000055
"114",0.47,1000020999,1000000162,1000026748,2000000012,NA,1000000055
"115",0.607,28069,1000000152,820,2000000012,NA,1000000055
"116",0.653,19251,1000000154,1000026747,2000000012,NA,1000000055
"117",0.44,11796,1000000141,1000026744,2000000012,NA,1000000055
"118",0.491,1000020997,1000000141,1000026744,2000000012,NA,1000000055
"119",0.73,1300,1000000141,1000026744,2000000012,NA,1000000055
"120",0.86,50074,1000000155,1000025744,2000000012,NA,1000000055
"121",0.88,13503,1000000155,1000025744,2000000012,NA,1000000055
"122",0.85,1000003609,1000000156,1000025744,2000000012,NA,1000000055
"123",0.6,49882,1000000156,1000025744,2000000012,NA,1000000055
"124",0.6,13503,1000000156,1000025744,2000000012,NA,1000000055
"125",0.67,1000020990,1000000157,1133,2000000012,NA,1000000055
"126",0.61,1000020977,1000000157,1133,2000000012,NA,1000000055
"127",0.63,1000020995,1000000157,1133,2000000012,NA,1000000055
"128",0.61,50884,1000000157,1133,2000000012,NA,1000000055
"129",0.55,50885,1000000157,1133,2000000012,NA,1000000055
"130",0.653571429,1000002221,1000000158,1133,2000000012,NA,1000000055
"131",0.5105,1000009396,1000000158,1133,2000000012,NA,1000000055
"132",0.535989568,49937,1000000159,1000005005,2000000012,NA,1000000055
"133",0.67,1000006385,1000000159,1000005005,2000000012,NA,1000000055
"134",0.62,18178,1000000159,1000005005,2000000012,NA,1000000055
"135",0.726990909,1000009869,1000000159,1000005005,2000000012,NA,1000000055
"136",0.56362,1000011923,1000000159,1000005005,2000000012,NA,1000000055
"137",0.841537052,50986,1000000159,1000005005,2000000012,NA,1000000055
"138",0.666457143,1000020863,1000000160,1000026715,2000000012,NA,1000000055
"139",0.4666,1000002385,1000000160,1000026715,2000000012,NA,1000000055
"140",0.688,1000020991,1000000160,1000026715,2000000012,NA,1000000055
"141",0.794526667,39582,1000000160,1000026715,2000000012,NA,1000000055
"142",0.74388,1000010391,1000000160,1000026715,2000000012,NA,1000000055
"143",0.91,50036,1000000161,1000026742,2000000012,NA,1000000055
"144",0.65,10238,1000000161,1000026742,2000000012,NA,1000000055
"145",0.705,281,1000000161,1000026742,2000000012,NA,1000000055
"146",0.45,50148,1000000161,1000026742,2000000012,NA,1000000055
"147",0.65,50735,1000000161,1000026742,2000000012,NA,1000000055
"148",0.36,227,1000000109,1000026713,2000000012,NA,1000000055
"149",0.61,1000002246,1000000109,1000026713,2000000012,NA,1000000055
"150",0.64,281,1000000109,1000026713,2000000012,NA,1000000055
"151",0.18,39878,1000000109,1000026713,2000000012,NA,1000000055
"152",0.55,5807,1000000109,1000026713,2000000012,NA,1000000055
"153",0.6,1000003887,1000000109,1000026713,2000000012,NA,1000000055
"154",0.38,3762,1000000109,1000026713,2000000012,NA,1000000055
"155",0.74,5630,1000000109,1000026713,2000000012,NA,1000000055
"156",0.84,27020,1000000109,1000026713,2000000012,NA,1000000055
"157",0.78,39582,1000000109,1000026713,2000000012,NA,1000000055
"158",0.68,17254,1000000109,1000026713,2000000012,NA,1000000055
"159",0.64,25287,1000000109,1000026713,2000000012,NA,1000000055
"160",0.51,1000020873,1000000109,1000026713,2000000012,NA,1000000055
"161",0.53,2834,1000000109,1000026713,2000000012,NA,1000000055
"162",0.56,14893,1000000135,1000026724,2000000012,NA,1000000055
"163",0.51,19251,1000000135,1000026724,2000000012,NA,1000000055
"164",0.52,1000020943,1000000135,1000026724,2000000012,NA,1000000055
"165",0.513,1000020862,1000000103,1000026716,2000000012,NA,1000000055
"166",0.697,41267,1000000103,1000026716,2000000012,NA,1000000055
"167",0.464535059,13388,1000000103,1000026716,2000000012,NA,1000000055
"168",0.33,24450,1000000103,1000026716,2000000012,NA,1000000055
"169",0.659035123,1000020863,1000000104,1000026715,2000000012,NA,1000000055
"170",0.528022175,1000001911,1000000104,1000026715,2000000012,NA,1000000055
"171",0.491526273,1000002385,1000000104,1000026715,2000000012,NA,1000000055
"172",0.30827275,1000020865,1000000104,1000026715,2000000012,NA,1000000055
"173",0.59504569,1000002727,1000000104,1000026715,2000000012,NA,1000000055
"174",0.508058826,1000020866,1000000104,1000026715,2000000012,NA,1000000055
"175",0.858303343,1000020867,1000000104,1000026715,2000000012,NA,1000000055
"176",0.697730064,1000020869,1000000104,1000026715,2000000012,NA,1000000055
"177",0.540559839,1000020870,1000000104,1000026715,2000000012,NA,1000000055
"178",0.757215075,1000020871,1000000104,1000026715,2000000012,NA,1000000055
"179",0.35,49943,1000000071,2000000002,2000000012,NA,1000000055
"180",0.27,49953,1000000071,2000000002,2000000012,NA,1000000055
"181",0.37,1000011255,1000000071,2000000002,2000000012,NA,1000000055
"182",0.41,49993,1000000071,2000000002,2000000012,NA,1000000055
"183",0.37,380,1000000071,2000000002,2000000012,NA,1000000055
"184",0.27,50567,1000000071,2000000002,2000000012,NA,1000000055
"185",0.19,25655,1000000061,1000005005,2000000012,NA,1000000055
"186",0.25,50836,1000000061,1000005005,2000000012,NA,1000000055
"187",0.390097712,49943,1000000124,2000000002,2000000012,NA,1000000055
"188",0.520247451,380,1000000124,2000000002,2000000012,NA,1000000055
"189",0.400137312,1000005277,1000000124,2000000002,2000000012,NA,1000000055
"190",0.665210733,43171,1000000124,2000000003,2000000012,NA,1000000055
"191",0.279688601,51206,1000000124,2000000002,2000000012,NA,1000000055
"192",0.520305811,1000014356,1000000124,2000000003,2000000012,NA,1000000055
"193",0.540195858,1000014798,1000000124,2000000003,2000000012,NA,1000000055
"194",0.559462486,1000001544,1000000153,1000025739,2000000012,NA,1000000055
"195",0.589641657,10238,1000000153,1000025739,2000000012,NA,1000000055
"196",0.569652856,1000012111,1000000153,1000025739,2000000012,NA,1000000055
"197",0.539473684,1000020872,1000000153,1000025739,2000000012,NA,1000000055
"198",0.456,51206,1000000132,1000005005,2000000012,NA,1000000055
